96	2017-10-16	TTM-00000002	449.7	33		0	1.2	4		0	0.2	2		0		0		0	451.1	39	11.02	440.08	5.52	5.5	2017-11-29 12:24:45
97	2017-10-17	TTM-00000001		0		0		0		0	0.30000000000000004	3		0		0		0	0.3	3	3	-2.7	1.5	1.5	2017-11-29 12:24:47
98	2017-10-17	TTM-00000002	788.2000000000005	37		0	0.7	2		0		0	410	3		0		0	1198.9	42	18.78	1180.12	9.39	9.39	2017-11-29 12:24:47
99	2017-10-18	TTM-00000002	551.0999999999999	21		0		0		0		0	401	4		0		0	952.1	25	15.02	937.08	7.51	7.51	2017-11-29 12:24:49
100	2017-10-19	TTM-00000002	39.7	23		0	0.2	1		0	1.3000000000000003	4		0		0		0	41.2	28	4.8	36.4	2.4	2.4	2017-11-29 12:24:51
101	2017-10-20	TTM-00000002	14.799999999999986	53		0	1.7000000000000002	9		0	2.6	4		0		0		0	19.1	66	4.33	14.77	2.17	2.16	2017-11-29 12:24:53
102	2017-10-21	TTM-00000002	30.1	2		0		0		0		0		0		0		0	30.1	2	0.6	29.5	0.3	0.3	2017-11-29 12:24:55
103	2017-10-21	TTM-00000010	150	1		0		0		0		0		0		0		0	150	1	3	147	1.5	1.5	2017-11-29 12:24:55
104	2017-10-22	TTM-00000002		0		0		0		0		0	300	1		0		0	300	1	1	299	0.5	0.5	2017-11-29 12:25:01
105	2017-10-23	TTM-00000002	3	3		0		0		0		0		0		0		0	3	3	0.06	2.94	0.03	0.03	2017-11-29 12:25:03
106	2017-10-24	TTM-00000002	230.7	4		0	0.30000000000000004	2		0	10.2	3		0		0		0	241.2	9	7.62	233.58	3.81	3.81	2017-11-29 12:25:10
107	2017-10-25	TTM-00000002	3.1	3		0		0		0		0	10	1		0		0	13.1	4	1.06	12.04	0.53	0.53	2017-11-29 12:25:13
108	2017-10-26	TTM-00000002	230.09999999999994	21		0	0.1	1		0	2	2	2	2		0		0	234.2	26	8.6	225.6	4.3	4.3	2017-11-29 12:25:18
109	2017-10-26	TTM-00000010		0		0		0		0	50	1		0		0		0	50	1	1	49	0.5	0.5	2017-11-29 12:25:19
110	2017-10-27	TTM-00000002	1.5	2		0	610	4		0	2	2		0		0		0	613.5	8	14.23	599.27	10.17	4.07	2017-11-29 12:25:23
111	2017-10-30	TTM-00000002		0		0		0		0		0	1	1		0		0	1	1	1	0	0.5	0.5	2017-11-29 12:25:25
112	2017-10-31	TTM-00000002	832.7	27		0	0.1	1		0		0		0		0		0	832.8	28	16.66	816.14	8.33	8.33	2017-11-29 12:25:27
113	2017-11-01	TTM-00000002	403	10		0		0		0		0	100	1		0		0	503	11	9.06	493.94	4.53	4.53	2017-11-29 12:25:28
114	2017-11-01	TTM-00000010	5001	3		0		0		0		0		0		0		0	5001	3	100.02	4900.98	50.01	50.01	2017-11-29 12:25:29
115	2017-11-02	TTM-00000002	142.3	7	0.2	2		0		0	100.1	1		0		0		0	242.6	10	3.85	238.75	1.93	1.92	2017-11-29 12:25:30
116	2017-11-02	TTM-00000010	3709.55	6		0		0		0		0		0		0		0	3709.55	6	74.19	3635.36	37.1	37.1	2017-11-29 12:25:31
117	2017-11-02	TTM-00000013	0.1	1		0		0		0		0		0		0		0	0.1	1	0	0.1	0	0	2017-11-29 12:25:31
118	2017-11-03	TTM-00000002	233.2	8		0		0		0		0	300	1		0		0	533.2	9	5.66	527.54	2.83	2.83	2017-11-29 12:25:33
119	2017-11-03	TTM-00000010	1740	2		0		0		0		0		0		0		0	1740	2	34.8	1705.2	17.4	17.4	2017-11-29 12:25:33
120	2017-11-04	TTM-00000002	101	2		0		0		0		0		0		0		0	101	2	2.02	98.98	1.01	1.01	2017-11-29 12:25:35
121	2017-11-04	TTM-00000010	2	2		0		0		0		0		0		0		0	2	2	0.04	1.96	0.02	0.02	2017-11-29 12:25:35
122	2017-11-05	TTM-00000002	210	2		0		0		0		0		0		0		0	210	2	4.2	205.8	2.1	2.1	2017-11-29 12:25:38
123	2017-11-06	TTM-00000001		0		0		0	100.1	2		0		0		0		0	100.1	2	2	98.1	1.5	0.5	2017-11-29 12:25:41
124	2017-11-06	TTM-00000002	471.5	8		0		0		0		0		0		0		0	471.5	8	9.43	462.07	4.72	4.72	2017-11-29 12:25:41
125	2017-11-06	TTM-00000010	602	2		0		0		0	1253	4		0		0		0	1855	6	16.04	1838.96	8.02	8.02	2017-11-29 12:25:41
126	2017-11-07	TTM-00000001		0		0		0		0		0	1.1	2		0		0	1.1	2	2	-0.9	1	1	2017-11-29 12:25:45
127	2017-11-07	TTM-00000002	595	6		0		0	2	1		0		0		0		0	597	7	11.94	585.06	5.98	5.96	2017-11-29 12:25:45
128	2017-11-07	TTM-00000010	2631.1	13		0		0		0	12	5		0		0		0	2643.1	18	57.62	2585.48	28.81	28.81	2017-11-29 12:25:45
129	2017-11-08	TTM-00000002	560.5	12		0		0		0		0		0		0		0	560.5	12	11.21	549.29	5.61	5.61	2017-11-29 12:25:47
130	2017-11-08	TTM-00000003	0.2	2		0		0		0		0		0		0		0	0.2	2	0	0.2	0	0	2017-11-29 12:25:47
131	2017-11-08	TTM-00000004		0		0		0		0	1	1		0		0		0	1	1	1	0	0.5	0.5	2017-11-29 12:25:48
132	2017-11-08	TTM-00000010	7218.05	19		0		0		0		0		0		0		0	7218.05	19	144.36	7073.69	72.18	72.18	2017-11-29 12:25:48
133	2017-11-09	TTM-00000002	420.5	6		0		0		0		0		0		0		0	420.5	6	8.41	412.09	4.21	4.21	2017-11-29 12:25:49
134	2017-11-09	TTM-00000010	3335.64	14		0		0		0	558	9		0		0		0	3893.64	23	75.71	3817.93	37.86	37.86	2017-11-29 12:25:49
135	2017-11-10	TTM-00000002	130.1	3		0		0		0	11.1	3		0		0		0	141.2	6	5.6	135.6	2.8	2.8	2017-11-29 12:25:51
136	2017-11-10	TTM-00000010	3166.54	18		0		0		0	97	2		0		0		0	3263.54	20	65.33	3198.21	32.67	32.67	2017-11-29 12:25:52
137	2017-11-10	TTM-00000013	0.2	2		0		0		0		0		0		0		0	0.2	2	0	0.2	0	0	2017-11-29 12:25:52
138	2017-11-11	TTM-00000002	251	2		0		0		0		0		0		0		0	251	2	5.02	245.98	2.51	2.51	2017-11-29 12:25:54
139	2017-11-11	TTM-00000010	0.22	1		0		0		0		0		0		0		0	0.22	1	0	0.22	0	0	2017-11-29 12:25:54
140	2017-11-12	TTM-00000010	1062	6		0		0		0	5	1		0		0		0	1067	7	22.24	1044.76	11.12	11.12	2017-11-29 12:25:56
141	2017-11-13	TTM-00000002	533.2	5		0		0		0	0.2	2		0		0		0	533.4	7	12.66	520.74	6.33	6.33	2017-11-29 12:25:58
142	2017-11-13	TTM-00000010	4582.84	12		0		0		0	619	2		0		0		0	5201.84	14	93.66	5108.18	46.83	46.83	2017-11-29 12:25:58
143	2017-11-14	TTM-00000002	805	4		0	502	3		0		0	300	1		0		0	1607	8	27.14	1579.86	16.08	11.06	2017-11-29 12:26:05
144	2017-11-14	TTM-00000010	2541.92	27		0		0		0		0	500	4		0		0	3041.92	31	54.84	2987.08	27.42	27.42	2017-11-29 12:26:06
145	2017-11-15	TTM-00000002	972	5		0		0		0		0		0		0		0	972	5	19.44	952.56	9.72	9.72	2017-11-29 12:26:08
146	2017-11-15	TTM-00000010	11395.949999999999	34		0		0		0		0	778	4		0		0	12173.95	38	231.92	11942.03	115.96	115.96	2017-11-29 12:26:08
147	2017-11-15	TTM-00000013	0.5	5		0		0		0		0		0		0		0	0.5	5	0.01	0.49	0.01	0.01	2017-11-29 12:26:08
148	2017-11-16	TTM-00000002	751	5		0		0		0		0		0		0		0	751	5	15.02	735.98	7.51	7.51	2017-11-29 12:26:10
149	2017-11-16	TTM-00000010	5382.5	25		0		0		0		0		0		0		0	5382.5	25	107.65	5274.85	53.83	53.83	2017-11-29 12:26:10
150	2017-11-17	TTM-00000002	408	3		0	75	2		0	30	1		0		0		0	513	6	10.66	502.34	5.71	4.96	2017-11-29 12:26:13
151	2017-11-17	TTM-00000003	0.1	1		0		0		0	0.2	2		0		0		0	0.3	3	2	-1.7	1	1	2017-11-29 12:26:13
152	2017-11-17	TTM-00000010	6964.4	13		0		0		0		0		0		0		0	6964.4	13	139.29	6825.11	69.64	69.64	2017-11-29 12:26:13
153	2017-11-18	TTM-00000002	260	1		0		0		0		0		0		0		0	260	1	5.2	254.8	2.6	2.6	2017-11-29 12:26:15
154	2017-11-18	TTM-00000004		0		0		0		0	8	8		0		0		0	8	8	8	0	4	4	2017-11-29 12:26:15
155	2017-11-18	TTM-00000010	3157.6200000000003	8		0		0		0		0		0		0		0	3157.62	8	63.15	3094.47	31.58	31.58	2017-11-29 12:26:15
156	2017-11-19	TTM-00000002	520	6		0		0		0	50	1		0		0		0	570	7	11.4	558.6	5.7	5.7	2017-11-29 12:26:17
157	2017-11-19	TTM-00000010	4321.12	23		0		0		0		0		0		0		0	4321.12	23	86.42	4234.7	43.21	43.21	2017-11-29 12:26:17
158	2017-11-20	TTM-00000002	666.5	5		0		0		0		0	900	3		0		0	1566.5	8	16.33	1550.17	8.17	8.17	2017-11-29 12:26:21
159	2017-11-20	TTM-00000010	4937.25	20		0		0		0	531	4		0		0		0	5468.25	24	102.75	5365.51	51.37	51.37	2017-11-29 12:26:21
160	2017-11-21	TTM-00000002	100.3	4		0		0		0		0	0.7999999999999999	8		0		0	101.1	12	10.01	91.09	5	5	2017-11-29 12:26:22
161	2017-11-21	TTM-00000010	1360	7		0		0		0		0		0		0		0	1360	7	27.2	1332.8	13.6	13.6	2017-11-29 12:26:22
162	2017-11-22	TTM-00000002	465.40000000000003	4		0		0		0		0	300	1		0		0	765.4	5	10.31	755.09	5.15	5.15	2017-11-29 12:26:24
163	2017-11-22	TTM-00000003		0		0		0		0	2	2		0		0		0	2	2	2	0	1	1	2017-11-29 12:26:24
164	2017-11-22	TTM-00000010	1320.08	12		0		0		0		0		0		0		0	1320.08	12	26.4	1293.68	13.2	13.2	2017-11-29 12:26:24
165	2017-11-23	TTM-00000001	0.2	2		0		0		0		0	1.8500000000000008	17		0		0	2.05	19	17	-14.95	8.5	8.5	2017-11-29 12:26:26
166	2017-11-23	TTM-00000002	330	2		0		0		0		0	3300	11		0		0	3630	13	17.6	3612.4	8.8	8.8	2017-11-29 12:26:26
167	2017-11-23	TTM-00000003		0		0		0		0	9	8		0		0		0	9	8	8	1	4	4	2017-11-29 12:26:27
168	2017-11-23	TTM-00000010	610.2900000000001	5		0		0		0		0	2	1		0		0	612.29	6	13.21	599.08	6.6	6.6	2017-11-29 12:26:27
169	2017-11-24	TTM-00000002	70.7	1		0	200	1		0		0	50	1		0		0	320.7	3	6.41	314.29	4.21	2.21	2017-11-29 12:26:28
170	2017-11-24	TTM-00000010	2985.35	20		0		0		0		0	13	2		0		0	2998.35	22	61.71	2936.64	30.85	30.85	2017-11-29 12:26:28
171	2017-11-25	TTM-00000002	350	3		0		0		0		0		0		0		0	350	3	7	343	3.5	3.5	2017-11-29 12:26:30
